Date,Daily Open,Daily High,Daily Low,Daily Close,Volume
2018-01-12 00:00:00-05:00,0.3106499910354614,0.3119499981403351,0.30915001034736633,0.31084999442100525,1570
2018-01-16 00:00:00-05:00,0.3119499981403351,0.3135499954223633,0.3084000051021576,0.30915001034736633,1867
2018-01-17 00:00:00-05:00,0.3093000054359436,0.310699999332428,0.3082999885082245,0.31029999256134033,2561
2018-01-18 00:00:00-05:00,0.31025001406669617,0.31165000796318054,0.3098500072956085,0.3109999895095825,1559
2018-01-19 00:00:00-05:00,0.3112500011920929,0.31299999356269836,0.3106499910354614,0.31185001134872437,1301
2018-01-22 00:00:00-05:00,0.3120500147342682,0.31360000371932983,0.3110499978065491,0.3116999864578247,1103
2018-01-23 00:00:00-05:00,0.31150001287460327,0.311599999666214,0.30790001153945923,0.30834999680519104,2046
2018-01-24 00:00:00-05:00,0.3078500032424927,0.3190000057220459,0.3073500096797943,0.31404998898506165,5992
2018-01-25 00:00:00-05:00,0.3187499940395355,0.321150004863739,0.31690001487731934,0.3192499876022339,1564
2018-01-26 00:00:00-05:00,0.3171499967575073,0.32019999623298645,0.3167499899864197,0.3174000084400177,13479
2018-01-29 00:00:00-05:00,0.31700000166893005,0.31779998540878296,0.31520000100135803,0.3154500126838684,7878
2018-01-30 00:00:00-05:00,0.31630000472068787,0.31709998846054077,0.3125999867916107,0.3143500089645386,2829
2018-01-31 00:00:00-05:00,0.3163500130176544,0.3172999918460846,0.3151499927043915,0.31619998812675476,3326
2018-02-01 00:00:00-05:00,0.31415000557899475,0.31520000100135803,0.31200000643730164,0.3142000138759613,2252
2018-02-02 00:00:00-05:00,0.3142000138759613,0.3142000138759613,0.3086499869823456,0.3100000023841858,5691
2018-02-05 00:00:00-05:00,0.30869999527931213,0.30970001220703125,0.3048500120639801,0.30744999647140503,5794
2018-02-06 00:00:00-05:00,0.30594998598098755,0.3094500005245209,0.3041999936103821,0.30764999985694885,6244
2018-02-07 00:00:00-05:00,0.30755001306533813,0.3079499900341034,0.30375000834465027,0.3048500120639801,5807
2018-02-08 00:00:00-05:00,0.3041499853134155,0.3061999976634979,0.30215001106262207,0.30274999141693115,4440
2018-02-09 00:00:00-05:00,0.3027999997138977,0.30524998903274536,0.3006500005722046,0.30125001072883606,5781
2018-02-12 00:00:00-05:00,0.30300000309944153,0.3040499985218048,0.3025999963283539,0.30364999175071716,1268
2018-02-13 00:00:00-05:00,0.3037000000476837,0.3037000000476837,0.3016499876976013,0.30239999294281006,271
2018-02-14 00:00:00-05:00,0.30309998989105225,0.31084999442100525,0.30114999413490295,0.30755001306533813,10503
2018-02-15 00:00:00-05:00,0.31029999256134033,0.3119499981403351,0.30809998512268066,0.3082999885082245,3670
2018-02-16 00:00:00-05:00,0.3093000054359436,0.3116999864578247,0.30744999647140503,0.3109000027179718,4175
2018-02-20 00:00:00-05:00,0.30924999713897705,0.30935001373291016,0.3059999942779541,0.30730000138282776,4916
2018-02-21 00:00:00-05:00,0.3052999973297119,0.3079499900341034,0.3052999973297119,0.3070499897003174,2316
2018-02-22 00:00:00-05:00,0.30605000257492065,0.3080500066280365,0.3045499920845032,0.30774998664855957,4533
2018-02-23 00:00:00-05:00,0.3073500096797943,0.3090499937534332,0.30630001425743103,0.3084000051021576,0
2018-02-26 00:00:00-05:00,0.30799999833106995,0.31014999747276306,0.30799999833106995,0.30869999527931213,21342
2018-02-27 00:00:00-05:00,0.31119999289512634,0.31119999289512634,0.3071500062942505,0.30809998512268066,1747
2018-02-28 00:00:00-05:00,0.3070000112056732,0.30970001220703125,0.3070000112056732,0.30820000171661377,4186
2018-03-01 00:00:00-05:00,0.3068999946117401,0.30764999985694885,0.30480000376701355,0.30504998564720154,3785
2018-03-02 00:00:00-05:00,0.3050000071525574,0.30684998631477356,0.3050000071525574,0.30640000104904175,1727
2018-03-05 00:00:00-05:00,0.3075000047683716,0.30764999985694885,0.30570000410079956,0.30709999799728394,914
2018-03-06 00:00:00-05:00,0.3071500062942505,0.3112500011920929,0.3071500062942505,0.31060001254081726,1715
2018-03-07 00:00:00-05:00,0.3103500008583069,0.3107999861240387,0.3072499930858612,0.30774998664855957,2000
2018-03-08 00:00:00-05:00,0.3073999881744385,0.30790001153945923,0.3052999973297119,0.3059999942779541,2212
2018-03-09 00:00:00-05:00,0.3052000105381012,0.3080500066280365,0.30515000224113464,0.3070000112056732,1731
2018-03-12 00:00:00-04:00,0.3084999918937683,0.3086499869823456,0.305649995803833,0.30640000104904175,1321
2018-03-13 00:00:00-04:00,0.3055500090122223,0.30834999680519104,0.3055500090122223,0.306549996137619,1895
2018-03-14 00:00:00-04:00,0.3070000112056732,0.30764999985694885,0.30584999918937683,0.30640000104904175,2776
2018-03-15 00:00:00-04:00,0.30584999918937683,0.3063499927520752,0.3030500113964081,0.303600013256073,2990
2018-03-16 00:00:00-04:00,0.30300000309944153,0.30515000224113464,0.30219998955726624,0.3046500086784363,1563
2018-03-19 00:00:00-04:00,0.30399999022483826,0.3043000102043152,0.3028999865055084,0.3041999936103821,1755
2018-03-20 00:00:00-04:00,0.30379998683929443,0.3046000003814697,0.30169999599456787,0.30230000615119934,2385
2018-03-21 00:00:00-04:00,0.3009999990463257,0.30605000257492065,0.30070000886917114,0.3049499988555908,5323
